"ptsdsd3po","Integer","","Recommended","Difficulty concentrating (Past Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"ptsdsd3pb","Integer","","Recommended","Difficulty concentrating (Past Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"ptsdsd4cp","Integer","","Recommended","Hypervigilance (Current Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"ptsdsd4cc","Integer","","Recommended","Hypervigilance (Current Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"ptsdsd4co","Integer","","Recommended","Hypervigilance (Current Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"ptsdsd4cb","Integer","","Recommended","Hypervigilance (Current Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"ptsdsd4pp","Integer","","Recommended","Hypervigilance (Past Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"ptsdsd4pc","Integer","","Recommended","Hypervigilance (Past Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"ptsdsd4po","Integer","","Recommended","Hypervigilance (Past Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"ptsdsd4pb","Integer","","Recommended","Hypervigilance (Past Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"ptsdsd5cp","Integer","","Recommended","Exaggerated startle response (Current Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"ptsdsd5cc","Integer","","Recommended","Exaggerated startle response (Current Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"ptsdsd5co","Integer","","Recommended","Exaggerated startle response (Current Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"ptsdsd5cb","Integer","","Recommended","Exaggerated startle response (Current Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"ptsdsd5pp","Integer","","Recommended","Exaggerated startle response (Past Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"ptsdsd5pc","Integer","","Recommended","Exaggerated startle response (Past Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"ptsdsd5po","Integer","","Recommended","Exaggerated startle response (Past Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"ptsdsd5pb","Integer","","Recommended","Exaggerated startle response (Past Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"ptsdxacp","Integer","","Recommended","Meets criteria for having experienced trauma (Current Parent)","0::2;9","0=DNA; 1=No; 2=Yes; 9=N/K (Not Known)",""
"ptsdxacc","Integer","","Recommended","Meets criteria for having experienced trauma (Current Child)","0::2;9","0=DNA; 1=No; 2=Yes; 9=N/K (Not Known)",""
"ptsdxaco","Integer","","Recommended","Meets criteria for having experienced trauma (Current Other)","0::2;9","0=DNA; 1=No; 2=Yes; 9=N/K (Not Known)",""
"ptsdxacb","Integer","","Recommended","Meets criteria for having experienced trauma (Current Best)","0::2;9","0=DNA; 1=No; 2=Yes; 9=N/K (Not Known)",""
"ptsdxapp","Integer","","Recommended","Meets criteria for having experienced trauma (Past Parent)","0::2;9","0=DNA; 1=No; 2=Yes; 9=N/K (Not Known)",""
"ptsdxapc","Integer","","Recommended","Meets criteria for having experienced trauma (Past Child)","0::2;9","0=DNA; 1=No; 2=Yes; 9=N/K (Not Known)",""
"ptsdxapo","Integer","","Recommended","Meets criteria for having experienced trauma (Past Other)","0::2;9","0=DNA; 1=No; 2=Yes; 9=N/K (Not Known)",""
"ptsdxapb","Integer","","Recommended","Meets criteria for having experienced trauma (Past Best)","0::2;9","0=DNA; 1=No; 2=Yes; 9=N/K (Not Known)",""
"ptsdxbcp","Integer","","Recommended","Meets threshold criteria for at least one symptom of persistently re-experiencing the traumatic event (Current Parent)","0::2;9","0=DNA; 1=No; 2=Yes; 9=N/K (Not Known)",""
"ptsdxbcc","Integer","","Recommended","Meets threshold criteria for at least one symptom of persistently re-experiencing the traumatic event (Current Child)","0::2;9","0=DNA; 1=No; 2=Yes; 9=N/K (Not Known)",""
"ptsdxbco","Integer","","Recommended","Meets threshold criteria for at least one symptom of persistently re-experiencing the traumatic event (Current Other)","0::2;9","0=DNA; 1=No; 2=Yes; 9=N/K (Not Known)",""
"ptsdxbcb","Integer","","Recommended","Meets threshold criteria for at least one symptom of persistently re-experiencing the traumatic event (Current Best)","0::2;9","0=DNA; 1=No; 2=Yes; 9=N/K (Not Known)",""
"ptsdxbpp","Integer","","Recommended","Meets threshold criteria for at least one symptom of persistently re-experiencing the traumatic event (Past Parent)","0::2;9","0=DNA; 1=No; 2=Yes; 9=N/K (Not Known)",""
"ptsdxbpc","Integer","","Recommended","Meets threshold criteria for at least one symptom of persistently re-experiencing the traumatic event (Past Child)","0::2;9","0=DNA; 1=No; 2=Yes; 9=N/K (Not Known)",""
"ptsdxbpo","Integer","","Recommended","Meets threshold criteria for at least one symptom of persistently re-experiencing the traumatic event (Past Other)","0::2;9","0=DNA; 1=No; 2=Yes; 9=N/K (Not Known)",""
"ptsdxbpb","Integer","","Recommended","Meets threshold criteria for at least one symptom of persistently re-experiencing the traumatic event (Past Best)","0::2;9","0=DNA; 1=No; 2=Yes; 9=N/K (Not Known)",""
"ptsdxccp","Integer","","Recommended","Meets threshold criteria for at least 3 symptoms of persistent avoidance (Current Parent)","0::2;9","0=DNA; 1=No; 2=Yes; 9=N/K (Not Known)",""
"ptsdxccc","Integer","","Recommended","Meets threshold criteria for at least 3 symptoms of persistent avoidance (Current Child)","0::2;9","0=DNA; 1=No; 2=Yes; 9=N/K (Not Known)",""
"ptsdxcco","Integer","","Recommended","Meets threshold criteria for at least 3 symptoms of persistent avoidance (Current Other)","0::2;9","0=DNA; 1=No; 2=Yes; 9=N/K (Not Known)",""
"ptsdxccb","Integer","","Recommended","Meets threshold criteria for at least 3 symptoms of persistent avoidance (Current Best)","0::2;9","0=DNA; 1=No; 2=Yes; 9=N/K (Not Known)",""
"ptsdxcpp","Integer","","Recommended","Meets threshold criteria for at least 3 symptoms of persistent avoidance (Past Parent)","0::2;9","0=DNA; 1=No; 2=Yes; 9=N/K (Not Known)",""
"ptsdxcpc","Integer","","Recommended","Meets threshold criteria for at least 3 symptoms of persistent avoidance (Past Child)","0::2;9","0=DNA; 1=No; 2=Yes; 9=N/K (Not Known)",""
"ptsdxcpo","Integer","","Recommended","Meets threshold criteria for at least 3 symptoms of persistent avoidance (Past Other)","0::2;9","0=DNA; 1=No; 2=Yes; 9=N/K (Not Known)",""
"ptsdxcpb","Integer","","Recommended","Meets threshold criteria for at least 3 symptoms of persistent avoidance (Past Best)","0::2;9","0=DNA; 1=No; 2=Yes; 9=N/K (Not Known)",""
"ptsdxdcp","Integer","","Recommended","Meets threshold criteria for at least two persistent symptoms of increased arousal (Current Parent)","0::2;9","0=DNA; 1=No; 2=Yes; 9=N/K (Not Known)",""
"ptsdxdcc","Integer","","Recommended","Meets threshold criteria for at least two persistent symptoms of increased arousal (Current Child)","0::2;9","0=DNA; 1=No; 2=Yes; 9=N/K (Not Known)",""
"ptsdxdco","Integer","","Recommended","Meets threshold criteria for at least two persistent symptoms of increased arousal (Current Other)","0::2;9","0=DNA; 1=No; 2=Yes; 9=N/K (Not Known)",""
"ptsdxdcb","Integer","","Recommended","Meets threshold criteria for at least two persistent symptoms of increased arousal (Current Best)","0::2;9","0=DNA; 1=No; 2=Yes; 9=N/K (Not Known)",""
"ptsdxdpp","Integer","","Recommended","Meets threshold criteria for at least two persistent symptoms of increased arousal (Past Parent)","0::2;9","0=DNA; 1=No; 2=Yes; 9=N/K (Not Known)",""
"ptsdxdpc","Integer","","Recommended","Meets threshold criteria for at least two persistent symptoms of increased arousal (Past Child)","0::2;9","0=DNA; 1=No; 2=Yes; 9=N/K (Not Known)",""
"ptsdxdpo","Integer","","Recommended","Meets threshold criteria for at least two persistent symptoms of increased arousal (Past Other)","0::2;9","0=DNA; 1=No; 2=Yes; 9=N/K (Not Known)",""
"ptsdxdpb","Integer","","Recommended","Meets threshold criteria for at least two persistent symptoms of increased arousal (Past Best)","0::2;9","0=DNA; 1=No; 2=Yes; 9=N/K (Not Known)",""
"ptsdxecp","Integer","","Recommended","The duration of the disturbance is more than one month (Current Parent)","0::2;9","0=DNA; 1=No; 2=Yes; 9=N/K (Not Known)",""
"ptsdxecc","Integer","","Recommended","The duration of the disturbance is more than one month (Current Child)","0::2;9","0=DNA; 1=No; 2=Yes; 9=N/K (Not Known)",""
"ptsdxeco","Integer","","Recommended","The duration of the disturbance is more than one month (Current Other)","0::2;9","0=DNA; 1=No; 2=Yes; 9=N/K (Not Known)",""
"ptsdxecb","Integer","","Recommended","The duration of the disturbance is more than one month (Current Best)","0::2;9","0=DNA; 1=No; 2=Yes; 9=N/K (Not Known)",""
"ptsdxepp","Integer","","Recommended","The duration of the disturbance is more than one month (Past Parent)","0::2;9","0=DNA; 1=No; 2=Yes; 9=N/K (Not Known)",""
"ptsdxepc","Integer","","Recommended","The duration of the disturbance is more than one month (Past Child)","0::2;9","0=DNA; 1=No; 2=Yes; 9=N/K (Not Known)",""
"ptsdxepo","Integer","","Recommended","The duration of the disturbance is more than one month (Past Other)","0::2;9","0=DNA; 1=No; 2=Yes; 9=N/K (Not Known)",""
"ptsdxepb","Integer","","Recommended","The duration of the disturbance is more than one month (Past Best)","0::2;9","0=DNA; 1=No; 2=Yes; 9=N/K (Not Known)",""
"ptsdxfcp","Integer","","Recommended","Cause clinically significant distress or impairment (Current Parent)","0::2;9","0=DNA; 1=No; 2=Yes; 9=N/K (Not Known)",""
"ptsdxfcc","Integer","","Recommended","Cause clinically significant distress or impairment (Current Child)","0::2;9","0=DNA; 1=No; 2=Yes; 9=N/K (Not Known)",""
"ptsdxfco","Integer","","Recommended","Cause clinically significant distress or impairment (Current Other)","0::2;9","0=DNA; 1=No; 2=Yes; 9=N/K (Not Known)",""
"ptsdxfcb","Integer","","Recommended","Cause clinically significant distress or impairment (Current Best)","0::2;9","0=DNA; 1=No; 2=Yes; 9=N/K (Not Known)",""
"ptsdxfpp","Integer","","Recommended","Cause clinically significant distress or impairment (Past Parent)","0::2;9","0=DNA; 1=No; 2=Yes; 9=N/K (Not Known)",""
"ptsdxfpc","Integer","","Recommended","Cause clinically significant distress or impairment (Past Child)","0::2;9","0=DNA; 1=No; 2=Yes; 9=N/K (Not Known)",""
"ptsdxfpo","Integer","","Recommended","Cause clinically significant distress or impairment (Past Other)","0::2;9","0=DNA; 1=No; 2=Yes; 9=N/K (Not Known)",""
"ptsdxfpb","Integer","","Recommended","Cause clinically significant distress or impairment (Past Best)","0::2;9","0=DNA; 1=No; 2=Yes; 9=N/K (Not Known)",""
"ptsdxcp","Integer","","Recommended","Is/was there a post traumatic stress disorder (Current Parent)","0::2;9","0=DNA; 1=No; 2=Yes; 9=N/K (Not Known)",""
"ptsdxcc","Integer","","Recommended","Is/was there a post traumatic stress disorder (Current Child)","0::2;9","0=DNA; 1=No; 2=Yes; 9=N/K (Not Known)",""
"ptsdxco","Integer","","Recommended","Is/was there a post traumatic stress disorder (Current Other)","0::2;9","0=DNA; 1=No; 2=Yes; 9=N/K (Not Known)",""
"ptsdxcb","Integer","","Recommended","Is/was there a post traumatic stress disorder (Current Best)","0::2;9","0=DNA; 1=No; 2=Yes; 9=N/K (Not Known)",""
"ptsdxpp","Integer","","Recommended","Is/was there a post traumatic stress disorder (Past Parent)","0::2;9","0=DNA; 1=No; 2=Yes; 9=N/K (Not Known)",""
"ptsdxpc","Integer","","Recommended","Is/was there a post traumatic stress disorder (Past Child)","0::2;9","0=DNA; 1=No; 2=Yes; 9=N/K (Not Known)",""
"ptsdxpo","Integer","","Recommended","Is/was there a post traumatic stress disorder (Past Other)","0::2;9","0=DNA; 1=No; 2=Yes; 9=N/K (Not Known)",""
"ptsdxpb","Integer","","Recommended","Is/was there a post traumatic stress disorder (Past Best)","0::2;9","0=DNA; 1=No; 2=Yes; 9=N/K (Not Known)",""
"ptsdxdecon","Date","","Recommended","Date of onset for current posttraumatic stress disorder","","01/10/1900=Continued from Prior Evaluation; 01/19/1900=Unknown",""
"ptsdxdeinton","Date","","Recommended","Date of onset for interim posttraumatic stress disorder","","01/10/1900=Continued from Prior Evaluation; 01/19/1900=Unknown",""
"ptsdxdecoff","Date","","Recommended","Date of offset for current posttraumatic stress disorder","","01/10/1900=Still Ongoing; 01/19/1900=Unknown",""
"ptsdxdeintoff","Date","","Recommended","Date of offset for interim posttraumatic stress disorder","","01/10/1900=Still Ongoing; 01/19/1900=Unknown",""
"ocis1cp","Integer","","Recommended","Obsessions (Current Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"ocis1pp","Integer","","Recommended","Obsessions (Past Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"ocis1cc","Integer","","Recommended","Obsessions (Current Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"ocis1pc","Integer","","Recommended","Obsessions (Past Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"ocis1co","Integer","","Recommended","Obsessions (Current Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"ocis1po","Integer","","Recommended","Obsessions (Past Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"ocis1cb","Integer","","Recommended","Obsessions (Current Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"ocis1pb","Integer","","Recommended","Obsessions (Past Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"ocis2cp","Integer","","Recommended","Compulsions (Current Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"ocis2pp","Integer","","Recommended","Compulsions (Past Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"ocis2cc","Integer","","Recommended","Compulsions (Current Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"ocis2pc","Integer","","Recommended","Compulsions (Past Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"ocis2co","Integer","","Recommended","Compulsions (Current Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"ocis2po","Integer","","Recommended","Compulsions (Past Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"ocis2cb","Integer","","Recommended","Compulsions (Current Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"ocis2pb","Integer","","Recommended","Compulsions (Past Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"specphxdeioff","Date","","Recommended","Date of offset for past Specific Phobia","","01/10/1900=Still Ongoing; 01/19/1900=Unknown",""
"specphxagm","Integer","","Recommended","Age at first Specific Phobia","","Months 0=Not applicable; 99=Unknown",""
"agoxdeion","Date","","Recommended","Date of onset for past Agoraphobia","","01/10/1900=Continued from Prior Evaluation; 01/19/1900=Unknown",""
"agoxdeioff","Date","","Recommended","Date of offset for past Agoraphobia","","01/10/1900=Still Ongoing; 01/19/1900=Unknown",""
"agoxagm","Integer","","Recommended","Age at first Agoraphobia","","Months 0=Not applicable; 99=Unknown",""
"pandxdeion","Date","","Recommended","Date of onset for past Panic Disorder","","01/10/1900=Continued from Prior Evaluation; 01/19/1900=Unknown",""
"pandxdeioff","Date","","Recommended","Date of offset for past Panic Disorder","","01/10/1900=Still Ongoing; 01/19/1900=Unknown",""
"pandxagm","Integer","","Recommended","Age at first Panic Disorder","","Months 0=Not applicable; 99=Unknown",""
"ptsdxdeion","Date","","Recommended","Date of onset for past Posttraumatic stress disorder","","01/10/1900=Continued from Prior Evaluation; 01/19/1900=Unknown",""
"ptsdxdeioff","Date","","Recommended","Date of offset for past Posttraumatic stress disorder","","01/10/1900=Still Ongoing; 01/19/1900=Unknown",""
"ptsdxagm","Integer","","Recommended","Age at first Posttraumatic stress disorder","","Months 0=Not applicable; 99=Unknown",""
"szepxdeion","Date","","Recommended","Date of onset for past Separation Anxiety","","01/10/1900=Continued from Prior Evaluation; 01/19/1900=Unknown",""
"szepxdeioff","Date","","Recommended","Date of offset for past Separation Anxiety","","01/10/1900=Still Ongoing; 01/19/1900=Unknown",""
"szepxagm","Integer","","Recommended","Age at first Separation Anxiety","","Months 0=Not applicable; 99=Unknown",""
